stable_sample_id,label,split
014af65722b5d33e,5,train
014b11858574ab8b,0,train
014e896f3660fd8e,3,train
014f55c3c7bf8fd5,4,train
0150c0db73021408,0,train
0150e26826186616,2,train
01511013853563c5,2,train
015254564c99301f,3,train
015276f0d70a18c1,2,train
0154feba0a0f5ed1,9,train
01564ddbd799d8a9,6,test
0158ba1905630f6a,1,train
0158e0a47a5c15af,7,train
0158f0da0b0d8efc,4,train
015c6d4d2151c1fb,6,train
015d9adb75fdb274,8,train
0160fcd311c26a12,4,train
0162dc29e1deab8c,6,train
016395ac3be2d012,7,train
0164384c4d494bb2,6,test
0164e78af4416d75,6,train
016694a086ce0f1d,3,test
0167b76a0dc3a0fa,2,train
0168c53e406b1e1b,0,train
0169c0df1cd401b4,8,train
016adee10cb75170,9,test
016d828b4565c0de,3,test
016d88f80cf87e77,1,train
016e3798503b041f,8,val
01700a761efa9af3,8,train
0171ab4ddf2aa9e1,0,test
0171d23455f09a9e,0,train
01726e3093a1c9e4,8,test
0172b2f9a9fc39b9,2,test
01748a9074563aa3,4,train
0175879d5fb2ec8c,7,test
0175e29c5e37c185,2,train
0175f7077198f6a9,1,train
017643a849a912bd,8,train
0177a78b0bdd5ca1,9,test
0179299120edb189,2,train
01797a2fdd993295,4,train
0179e706f3349f70,7,train
017a622b53747a4d,0,train
017add608bffb038,1,test
017b21e9ead16c9b,2,train
017ecf6f0a6a6b32,5,train
017f1e712ca19de1,7,train
0180dec220546366,3,train
01821bae01142d62,1,train
0182a442c536fe3a,8,val
01842fb66cc1a07f,7,train
018579800391af16,7,train
018761af0b9e2485,8,train
01886d88985b1e55,6,train
018cda5196d229e8,1,train
018df680651da9d3,0,train
0190e341bf7c99d1,5,train
0191756745fe4dce,3,train
0194a673f590de0e,1,train
01951b7197128641,6,test
0197d70bced5cf75,6,train
0199305b0f52d630,2,train
0199df88a77b82c9,9,train
019b9d09119c1436,9,train
019be1e24ce5953c,2,train
019d2d75db6ac0a6,5,train
019d4e42c6dda1ce,9,train
019d7dd10c22726f,0,test
019efa606f3c1bac,2,train
01a03c7ddf8d5d63,0,train
01a14afc755279fc,5,train
01a1604376f23220,6,test
01a170fcd37653ac,7,test
01a27599f543fc50,1,train
01a361a7d9f329b6,1,train
01a3b0ba09c1a09d,0,train
01a4150159e37a38,0,train
01a572e383b0bf89,6,train
01a5823439e9dd1b,2,train
01a702f3fb1faf84,9,train
01a73305b8d32005,2,train
01a7966000c2e96b,7,train
01a7e0f568dfa1f1,4,train
01a8b7bd5fbb61dc,9,train
01a8d720d7e59f24,2,train
01a952fb6662350a,0,train
01a9eae20ce7278b,8,train
01aa19d3dd9f55a8,7,test
01ab36dca5b11f76,4,train
01abce215198b231,2,train
01aee140370e8124,2,train
01afb66ed39ea38e,7,train
01afb83256b1510b,9,val
01b21c4f68a147d6,0,train
01b225daac64d02d,3,train
01b23e7e9fdf918b,8,val
01b574730e1adc92,1,train
01b6197e239edc3b,9,test
01b65cb2b7a0d5fa,5,train
01b6e7c521f7cc23,9,train
01b7cff4df39d6ae,1,test
01b8c22dcef95c8a,8,train
01ba35d3bd9d2721,8,val
01bbe39dad00d4a2,9,train
01bdffd68320106c,2,train
01bf2bc0078c1dab,8,train
01cd7c6e8622c567,0,train
01cdf377415ea28d,5,train
01cdf484f8f63486,3,train
01ceacae0c4d22e4,9,test
01cf9a9c97c865a3,0,train
01cfb8f04aef8406,4,test
01cfce4f08e56bd0,3,val
01d132723deb18f4,0,train
01d1423cc8777b0b,4,train
01d2eaabef227dc3,9,train
01d65d05d2b9df58,5,train
01d7506f28430154,9,train
01da60cfa219aa47,9,train
01da695e985b6e2d,1,test
01db051c10e0f23c,9,train
01db756f893305f8,5,train
01db8d69cc74b3d0,9,train
01dd71286895f93f,6,train
01ddaa99ec9089f1,8,val
01dddfe9b7b906c8,5,train
01de65c5021f0f95,7,train
01df7c215f4058cd,8,train
01e04b0e9e83af56,2,train
01e082b55fd9f463,9,train
01e0cb751dd4e27f,9,train
01e4362dfe25b405,9,train
01e577f46358874e,9,train
01e83ff3245c61df,5,train
01e87897ab0881f1,7,train
01e8a6e19b80762f,6,train
01e9a8df52cf773c,8,train
01ea059e8833e095,6,train
01eb96dc647c6976,5,train
01ebb4f227c66733,2,train
01eca1bb2e171b55,8,train
01ef998125e1952a,5,val
01f0e4a8626a99d8,1,train
01f20590426cd1ed,5,test
01f23d29d4f2a23c,1,train
01f264803a299adf,3,train
01f3290d301adf08,9,train
01f33d4f3e8d0c7a,2,test
01f35ee8c3e6bf2a,1,train
01f7fd9104884cf8,4,test
01f9c60b5b6e7bd0,7,test
01fb67fc78bda1d1,6,train
01fb7942d5cefa5a,4,test
01fed9023407133d,4,train
0200eb42a8adfd1d,6,val
0202dabcac200084,0,train
020371a3a56cd0fe,0,val
02039b7aece8bf68,2,train
020470ba1ffb67a9,2,train
02061c8ae557e753,9,train
0206ce65934b3e01,1,train
0206d1e4a65ae4c4,9,test
0206f6c6eb59ca56,3,train
020848244c754132,1,train
0209528dad9e9233,5,train
020a08bc38209591,4,train
020a6f96b6634292,8,train
020b1eda7f4919b1,5,train
020b3ea684fdb184,2,test
020b6d1c8f27026a,6,train
020c15e9c1a20c2b,4,train
020d80ca9fc04ba9,0,train
020dae46ac609a0b,7,train
020df6fa56c12971,7,train
020e2eece5c98eed,2,train
020e572f9d1a1bfe,9,train
020ecf18ccf112c5,7,train
020f85de61d4428b,6,train
020fdd629b736cc3,1,train
021165de4d967749,9,train
02125d4e2e948030,1,train
02134f07f4d33091,0,train
02135d8ffcbcf35a,7,train
0213f07bf8648997,7,test
02171a384a7aa03b,9,val
021857fb23906e50,4,train
021b7d311d08bef2,4,train
021bf94c68ce55d8,0,train
021c8a708ad2ea85,4,test
021c8f00c8f5e8ec,0,test
021ca1749d329872,0,test
021d09b7c80bc4c9,6,val
021e189d71139a7b,0,train
021ee805bc7fa7e9,0,val
022115091e074c8f,2,train
02213c0d2f4282e8,0,train
022172aef9e5faf7,3,train
02222cd5e203042a,5,train
0222bd8e993153e0,1,train
02231557d4d92123,1,train
0223c8d530016c8c,1,val
02244cd776151a00,9,train
022469e4d9f0a5da,6,train
0227fce1cdcebfcc,7,train
022a66a062536b59,9,test
022af8ca0ede37b8,3,train
022d8367d88cfdec,1,train
022e1058c166642a,3,val
022e4151c5bb3ccb,7,train
022edebe0b1bc94c,4,train
0230f161600301f8,9,train
0234a428b787ae70,0,test
02358673b8a21501,7,val
0237caa36c827d1c,8,train
02381d5f16cc278d,6,train
02382b9efab4cd8e,3,train
023a3543286987b8,0,train
0242f116e6427919,5,test
02455a1cf8ed39a7,0,train
02458fb9a41d833f,7,test
024628a34721b0bb,8,train
0247efc57c15c67f,3,val
02482f773b07d21a,7,train
024a16fbf922e971,5,train
024b546c247756b0,3,test
024dfd01c9246ae9,9,test
024e6edb31fbe01a,9,val
025075c31af9a5ef,6,test
0251416051d68022,0,train
025203a97c2178f8,4,train
025399e081e6915e,6,test
0254c0ddb506a5de,5,train
0254f3d46455c922,1,val
02555850aa62a90c,7,train
025569079fdce2c5,8,test
025872145b7b65db,4,train
0259a58d8658c717,2,train
0259f375689026c5,4,test
025a3cef49b19da8,3,train
025b1952b4b5b0ab,8,test
025bd935066febcf,0,train
025be79b05c47c2d,7,train
025ea68d077f33fa,5,train
026163ed1bd92f65,8,train
02619aad70b9b306,4,train
02633a306891f11f,0,train
02634d839f644b15,8,train
02640830c45889b8,1,test
02651a0e1742d935,8,train
02655d0216909c4c,8,train
0266fd45ff90f989,5,train
02671fcb342b6092,9,val
02694373f3931f22,6,train
02694e5a23fed619,3,train
026996e70a90f7be,7,train
026af0541d88d931,5,train
026d379e88ad6942,7,test
026d746eb0accae8,9,train
026d860fe62f6e74,7,train
026d9f7e7c635dee,6,train
026f203a7a82dace,6,train
026fa161eefc9987,8,train
026fd0d2fc852846,5,train
027066a64bb9f77c,1,test
027197669f3f7dd2,3,train
0272b68dea3adb6d,7,train
0273340882a9951a,5,train
027497f5e967e1ae,7,val
027570aa13cd8398,0,train
0276563372f2c41b,3,test
0276c39d6001c5fb,5,train
0277136c578cf8a2,9,train
02784fb71366d6af,9,train
027a5d6f2bd7107f,7,train
027a7806fb667ba0,4,train
027b70ae411841bd,5,train
027d923dc483102b,9,train
027e024309ad9489,9,train
027f132205e1af2c,6,train
027f202c76fbc860,9,train
02804224b97e0958,8,train
0280bc6bfde4f181,3,test
02810141b0c8ea75,2,train
0281b70259d8e0ca,3,train
028bf46357907c19,5,train
028d18f30ef75f41,9,train
028d63696e88854d,2,train
028e3bc5d846cfb7,5,train
028fac1622763748,9,train
0290954cfe26dd7b,4,train
02909eaad53ab50b,1,train
02929e63fdc3b553,5,train
0292d98a8d56a0e6,5,val
0294ec0b893a6d66,6,train
02957ab6d9957571,2,train
0297226da9fff1ab,5,train
0297e5fc30bbd6b8,7,train
02984a2af3c10109,8,train
0299149c8f7a7eaa,4,train
029aa4913571a2a9,3,val
029c2a62d89a7a1a,6,train
029c6bda6853b625,9,train
029cd0a8d2c9d9d4,1,train
029e4ce85f309b37,2,train
029ea48908c0fe8f,5,train
029fedea09a9c505,2,train
02a1b0d088ba2b68,7,train
02a20850065981cc,4,train
02a21f91728f539b,0,train
02a3b74b5365b8e7,6,train
02a435a8a22c0259,8,val
02a45378df23e30c,0,train
02a49b897904ed68,7,train
02a974472d10137f,6,train
02ad4969e61cffa5,4,train
02afbd0af994b1b3,6,train
02b0989191620015,8,train
02b0d343dcfcfed4,2,val
02b42864b219380f,1,val
02b56980b042204b,7,train
02b5efa7c41684fe,4,train
02b601aeee57fa35,7,train
02b69f7381b7a936,1,train
02b6fed723ceae2c,4,train
02bcf3783d270abd,6,test
02be66adf3f0106a,3,test
02bea4b5686cef0c,3,train
02c1f1bc0b485352,4,train
02c2276b4b306d45,4,train
02c23d4526bd7f81,7,train
02c35f26eeb2f034,8,train
02c3c86fe9b790b9,4,test
02c4a4c9b24d278c,3,train
02c945ac26ab360a,6,val
02ca25d06c7e38f2,7,train
02ca3bde7e2058c2,8,train
02cc24bc7374539b,4,train
02ceb74f968319f6,6,train
02cf02700a69104c,8,test
02cfd6a1260ede6e,5,train
02d0651bf889bae8,0,train
02d7c8e63993ec77,4,train
02d7e0f062f254ff,0,train
02d885b243ef562b,7,test
02d9709c5ffded00,6,test
02da29a7cb71ae81,8,train
02db09a809e5b824,9,val
02db453170e84b1c,7,train
02dcf84d40427834,6,train
02dde2808173777f,8,train
02de55ef8772f1f8,8,train
02dedc422de6b0a1,6,train
02e0f1e6ca8fde90,0,train
02e234b921085672,9,test
02e2fe178f730505,1,val
02e68c5020a77bac,4,val
02e7042ea705c132,5,val
02e77665279ebff2,5,val
02e9056bd8c80e65,3,train
02ea70f2ff0357f5,9,train
02ec1a8905a07f21,5,train
02ece897c7755a90,6,test
02ecf4a8d64fd668,0,train
02ecf7a2e23f1079,6,test
02eef3a64bbf7ae0,5,train
02f0843443c82008,5,train
02f14db18d963610,5,train
02f158f0a34627a9,4,train
02f1b426ee82beb7,4,train
02f1d745d66974f4,4,train
02f2aef6a59e67ad,1,train
02f43dabf22ca437,8,val
02f4417de173af72,0,train
02f494451723fc3d,3,train
02f4a556b8fbe88c,2,test
02f741a5a045a4e5,9,train
02f77ddda4e0efb4,2,test
02f94fbb15388680,0,train
02fa39343f326d2d,7,val
02fa40fb4f11f2b3,0,train
02fe80137671d951,7,train
02ff36ee9dfb468b,4,train
030009fa29f38d3f,1,train
03002a150644b07f,0,train
03009b3cb2e71a77,0,test
030155cfc3dffea1,3,test
0302f5e82ea98d0e,9,test
0303251a7e178807,7,train
03039a4caca6c0a4,3,test
03077dcfafdb5244,8,test
03097c4edc0e52d6,6,train
030ad901710c0e80,1,train
030b21c61b28c364,6,train
030bcbd2ec832ddc,2,train
030c0a76f62d1ad7,2,val
030c772402a74a82,7,test
03114e6c8bbab351,6,train
03115ae3dd062923,3,train
03116347f567dd3c,6,train
0313a4d0bc517476,8,train
0313edf31bd2319d,7,train
0314f0734e1669c5,8,train
031572ecffd501be,2,test
031707a9a51ca785,8,val
0318a331737d5b41,6,train
0318f60596dc98f4,6,train
031b0795f7121634,5,train
031b1e0b05fd36d8,8,train
031b34fd37befc50,0,train
031d7fab94e91490,2,val
031eead2d87b9484,5,train
031f903dfe5147d7,7,train
032105089dc565f6,9,test
032175b0a5219ef3,6,train
0321a38252061b23,7,val
032272a804e33c05,0,val
0325389af0943041,8,train
032644a14b96f9b8,9,train
032a33f19e01b5c4,5,test
032c780fd4186f31,2,train
032d0b95547ca26c,7,val
032d1990af8eea5e,0,test
032e5a145cb98c8e,6,test
032eb8a99253f310,6,train
0332ffcbdf2d5a2f,6,val
0333154d7ebcf374,3,train
03333389e0101699,5,train
03338bfb585b1bc4,3,train
0333bd5a731d64e8,2,train
03348442ca3cbb03,3,test
0334a93d4f5d15e3,1,test
03354334cf022606,9,train
03367528b580127d,6,train
033694affc3a84e3,4,test
0336e98d4df6a14d,2,train
03374745766b73d0,6,train
03380462bd84f233,3,train
0338c3df3b2be5ff,4,train
0339007e2b4943ba,7,train
033a736afd781465,8,val
033ae89c733e41af,7,train
033c421ca34f4001,2,train
033c756961d1c7ce,6,train
033d0757ff9f5953,0,train
033da48559f32436,8,train
033e91c324d1c132,1,train
033f947a75948996,3,train
03407cb9db061a92,6,test
0343fcba9dd3a682,7,test
034437751e782617,5,train
034452121720f2be,0,train
03448d9f25d73cb0,0,train
03460d488a59274a,1,train
03474d52025ed443,7,train
03480e49373424b7,5,train
034986b6d35a7bc6,0,train
034af0b039ed768e,2,train
034b22ca601f85a4,9,val
034bbfef09c03ea4,1,test
034c1d27e35fa6f4,6,train
034d220535715044,1,train
034d89d8dab87467,2,train
034ed15cf0c230c9,2,train
034f2adfadbb490e,0,train
035258d518cc952a,1,train
03558b5afa26f4c8,9,val
03563c1cf1e445ae,5,train
0356611999f242c3,8,train
03567811da55e0f5,6,train
035776ddc4bebf89,5,train
0358df14d91b5bad,5,train
0359e48fef187846,9,train
035d1be15db3a03f,0,train
035e24f2d8fa3a3d,3,train
035f538ff6b64369,0,train
035f70bba7e7f132,7,test
035f7363e54a667a,0,train
035f81c1447df522,0,test
035fbe5fb61be2e9,7,train
03619514ce5e8501,0,test
036410061e77a5cf,4,train
03648928ed5a33da,6,train
0365225a4073f331,2,test
0365f85afc179062,7,train
03679dc7935b7843,3,train
0367ad4b82b858ae,8,train
036bc23f566a22be,8,val
036d3d9deb9099e6,2,train
036d4a1226dc992e,3,train
036df189bf6e752b,7,train
036f847880d84dfa,7,train
036fc7703d5c4e33,3,train
0370d11ebe21bdd8,5,test
0371a2037309d1a8,7,train
0371adbe34d68f9b,3,train
03721e11b6865244,3,train
037352cbf88ce119,2,train
03735ecf89deda43,8,train
037581e74fa51e4d,6,test
03759cf4c626413b,1,train
037620a8a0ae93d2,0,train
03767ec00298c794,0,train
0376aa03aa68a672,2,train
0376fd95fd1cee3f,8,val
03775c9a5088050b,9,train
0377950c46a2632a,4,train
03789cac6bde5fdb,7,train
0378a9832d2685ee,6,train
037c384965125c51,0,train
037e3084b68e2baa,1,test
037e459ed1713829,1,train
0381169c35eed7ac,6,train
03814f54df1fa11a,0,train
0381b5d50baeac43,1,test
0381c625af474ea0,4,train
0381fcd127d19651,8,train
0384181600ed73b1,5,train
038480f6be974396,0,train
0385145db3b6837b,4,train
03864a73ae6eac3b,9,train
038d60b87bffe02f,0,train
038d85282eded5a4,1,train
038e9cdbca5f52c4,4,train
038ef21e1303b472,4,train
039041d278627ff4,1,train
03926d7ee65c758f,0,train
03939672400ff7da,2,test
03939af696b1a933,4,train
03945fa628bc0ae1,2,train
0394d48f64d9d818,5,train
0396ae8e85a20b11,8,test
03982ebd0223d944,2,train
0399041f0bc7a35d,0,train
0399cf500d9f998a,9,train
039c59b9407b8f3d,3,test
039c81c29ccdd19e,2,val
039f18ff0ec21250,5,train
039fe9dce27729fe,3,train
03a041a2be88ebea,8,train
03a0976ab571dc11,6,val
03a26e21ceb7c42b,6,train
03a276bc1f76759d,0,test
03a330ce27e73faa,4,train
03a4a71bc817d732,2,test
03a58031f8926bc1,5,train
03a5a46cf44ec2b5,9,train
03a5c24490b95559,5,val
03a775ff2ca6ec77,2,train
03a8f505c29be167,7,val
03a99ea0a09b30fa,3,train
03a9da2a64bb8133,2,test
03aa1998bd017df8,4,val
03ab86095028d52b,1,test
03ac55c2393e9a69,9,test
03adebabcbf9f3e0,3,test
03ae4abcc2c8a6a3,6,train
03af16dd2381d6ce,3,train
03af54df93fa1e44,9,test
03b0557a893cf2c8,1,val
03b0816ffcbdcff9,5,test
03b0bfc6d9a82aed,5,val
03b1f3b008412fee,7,train
03b258283b55b525,9,val
03b3dae7226d1461,5,train
03b4152515cd4564,2,val
03b9c7c572739d96,3,train
03bbfec1396a84aa,7,train
03bdabe8bf1cfe5e,3,train
03be7a0190c3e1d3,7,test
03c1bda9dbbb61d0,4,train
03c2a041bc34774b,6,test
03c32374e7c7dfea,9,train
03c3a2e66a3de9d5,8,train
03c3d55eb7048d1c,8,train
03c6455a786d3fd5,4,train
03c829b93aac7131,6,train
03c8614400e0518d,5,train
03c8a1d9f978a986,5,train
03cc3ba20a39a026,5,train
03cd0196d18f6641,8,train
03cf05464f8e2e63,4,val
03d21e58bb98e434,1,train
03d2543f47a34f68,5,train
03d293aee115ef3d,3,test
03d2bdb2e1edda48,5,train
03d31f3b5a25bd87,1,train
03d3810f6e90b643,8,train
03d3fd4b555a7316,0,train
03d47118f0043b4b,1,train
03d76bb3bbe523c5,6,train
03d8df5723c6677c,1,train
03d9297feccea829,3,train
03d9bc6fac7e43ae,3,test
03d9f3bb125ee01b,5,train
03dbd6fb75be27e2,8,train
03dcd2209890a09c,0,train
03dd9ca30d44b3b6,4,test
03de558c70768242,8,train
03dfb99310efc131,8,train
03e11b70bba90793,6,train
03e187d0cf43963a,7,train
03e1f41f9e7ad1b1,6,train
03e2b01525f29c32,8,train
03e2b28f26d7564b,8,train
03e4040799e84279,5,train
03e47ec8bc178ac5,8,train
