stable_sample_id,label,split
02c9332f65867062,3,train
02d48f852ba02f85,7,test
02d7735c863beb57,9,train
02d8e368b2eb2189,4,train
02e48c11e55d93f4,3,train
02ea180abe1f7671,9,test
02ec16ddb43da0c1,5,test
02ee8b21f4e85b5e,0,test
02f2028c1ffaf7b8,3,train
02fb0ee3708c40f9,1,test
02fd8e01c76c0747,6,test
02fe7add9817c54f,2,train
0302c27713e83db2,8,train
0302ea511ab6ca36,6,train
0312e6186f06ef9b,3,train
032b3a9efd2b270d,7,test
03362d6126c1b78a,7,test
03372b3203162cef,9,train
03379fdd49f8e135,0,val
033dd9eba1d80afc,5,test
03441d9449ff3eaa,2,train
034b925e4dce79f2,9,test
034c710ee8542266,7,test
0350805d330a4b49,7,test
0354f29c703322b7,5,train
03553392156d5789,2,test
03568fe9a361a8c4,8,test
0368f1620d0eaae4,2,test
0375840bded1b311,5,test
037890e09ff2a876,1,train
037957cd00a55fd1,0,train
037a30f70eba93c1,1,test
037ec287d8dd6bec,9,test
038264189b40d8a6,2,test
038b9ceee07fe4ee,9,val
038f932c18a2b17e,0,test
039518827793fbca,1,train
039f002ed1c9f227,9,test
03a353666f3e89b9,6,test
03a6a6150f3eb91e,6,test
03abe15c9cb8f5eb,6,test
03afb85328bc915f,3,test
03be6492838f103a,5,test
03c38a958994fcea,7,test
03c3f2f3306c2668,5,val
03c5eaf160d83d66,1,test
03c5ed55a471adea,4,train
03ca34487070c0e5,6,test
03ca98933369474f,2,test
03cfbd8c1b6634e8,4,test
03da374ae894a231,1,test
03de5b32afeaab27,0,test
03e47ec45b132119,3,test
03e992c67912a8d0,1,test
03edaf355c48c4b2,5,test
03f00c94418bef07,8,test
03f97fcd5d6933ca,7,train
03fca6bb64998021,5,test
0404a1b31b782041,1,train
0405d07e7c76347b,9,test
041d2502f8393734,7,train
041f58156e804223,2,train
041fd6ba154c2e6a,5,train
042019676f1cce81,9,test
04220a0617caccc2,2,test
0423595b1f100f63,2,test
0425aff861f9bced,4,train
04288d9f0a0b16a2,5,test
042d9ce5eff58316,9,test
0433f6fb159bef3e,8,train
0438851106a15a17,7,train
044620a7552538b0,7,train
0452efd97a6575c7,6,test
0453afeb9f5b53a0,2,test
0456c668df4c7295,4,test
0457e994f9b4d068,9,train
0458e3aecf4d4c3f,5,test
045bb5eb597d8921,0,test
04630f4ce879f602,5,train
046455e2d1d80f97,1,train
046beb4022f3fb0b,9,val
04737ac8db5f6be4,0,test
047b7de201a23189,3,train
047ca38faa27ec3c,7,train
047dd351af9df3a4,4,test
047ddf57fe5692b0,3,test
048227bbf4d7ad1f,5,train
0484a5a11b7869ad,5,test
048f74354e5eb413,3,test
048faf6a9091dcb5,4,test
049a4fbb807b1b6c,5,test
04ac97f990e4536b,2,test
04b78ee5f2f0de7f,8,test
04b78fcbf2a234bf,6,test
04c0373f3f74145a,5,test
04c87501ed9fb251,1,train
04cc54ad8fa0aec8,9,train
04d3de5ce101a98f,5,test
04da76365d6a882e,7,train
04db3d2144bc54dd,9,test
04de4e1bef59dff4,9,train
04dfd528ef3ed297,0,test
04e4332034023a9b,4,test
04eb118000839e66,9,test
04f639079d6328bc,0,train
04fa94ac0467619d,6,test
0508660c5c661a97,1,test
051b39b58d3c0ce4,9,test
05260917b0bbdd20,0,train
05299bbb84148f50,6,test
0529f817a8ea5ec2,1,test
052b2a92c5be4fa8,2,train
052cf607b4ddbc96,9,train
0533c70370f8b93a,1,train
05361e9aef087ed0,7,test
0540b8b6ab5647c0,0,test
054a162cf0ac60a5,7,test
054a192dcab90048,9,train
0553d50f62bfaf44,3,train
05553663fb53b3fa,7,test
055d338f312cfc09,3,train
055e4673de775352,0,train
056366b3cdf76596,7,test
056379b094761767,2,test
056fd57a1fdba0c3,2,train
05731ce7ad09aa61,6,test
057e27e094b769b2,6,train
0582cac3af982e75,0,test
05885450f666300a,7,train
0589ef919db9833c,4,test
058cb59da6bc8d9f,7,train
058f1846e64a89cb,9,train
059131e72bff3524,0,test
0591b06e96f360e4,1,test
0596db2e5e8d0adf,4,test
059a3cb156bd9805,9,train
059de42aa3452213,3,train
059e37c0dc7c8b99,5,test
059e57ba8db8a50d,0,test
05a0d1347a46d153,5,test
05a18d6a5039a2d4,6,train
05adeed3e44c5dfa,3,train
05af7aeae7e253c2,9,train
05b9c531b753ea57,2,train
05bebde7906daa98,9,train
05c2cc60d36eea4d,0,test
05c3345e4bada401,1,test
05cf5062b4022b8d,1,test
05e618500a5bd096,7,test
05e62460e37681e4,1,test
05f1dbfc7656d151,6,test
05fdee799f20dc8d,5,train
05ff23e70ab9bf72,9,test
0600f367d2122bed,7,test
06064fdbb025f8b9,1,test
060899b661058016,8,train
060c74b2ecc5ca9f,0,train
060f96ef65e18283,0,train
0612d7b34239edae,7,test
06191e60d9f7ac65,1,train
061aa424ce80916a,3,train
061f3f359fb5110e,6,test
06259ab4ebd6b50f,0,test
06263205c63ba0f5,2,train
062762036b4a4fcb,1,test
0628c040b9ff04d4,2,test
062bd0e61e558573,2,test
0637f28ef7aa0bfa,2,test
06439ac64d2e9cbe,5,test
06471b5ab4a0fa8e,0,test
065bcf84bcfcd526,0,train
06629694eade14ab,1,train
066862ffd0311eae,8,test
066b1435e5d53763,5,test
06705e03c7183303,6,test
06764c5564c9d7b6,4,test
067883d91cf0061a,9,test
067a3e8de41fbfea,2,train
067e24e1ec74b52a,3,test
0680cb73508f74a3,1,test
06897700a64c41e5,0,train
068b8ef1b217f53b,8,test
06914c63c7e25a3f,2,train
069743fb41aa8b7c,9,test
0697a6abf540f56d,2,test
06a9e9d1c64720e7,4,test
06aaf7230a47a697,4,test
06ae23bceb0775db,3,train
06b2b454e449208c,1,train
06b87a739c322236,2,test
06ba8b70f0745b17,3,test
06c9424aa00b84df,4,test
06cc0070cd3fad94,7,train
06d097ba93857ef9,5,train
06d41979b389a71b,1,train
06d67dd15ede7073,5,train
06d77a8700f9a125,9,test
06d8a37dae07031b,7,train
06d9a67bad157cfb,1,test
06dd226f287b31a6,2,train
06de1ff4411a878f,0,test
06e1f28e9e62d65e,8,train
06e2944bc5af68cb,7,test
06e7fb261a355b93,9,train
06e977c81628e19a,9,test
06ed317f669f7bb8,5,val
06efe00671d9bd16,8,train
06f21d549f8901c9,0,val
06f277f90c398e56,9,train
06f3a627cf0868c9,5,test
06f6eff55ec520be,9,train
070351507c7ef5b7,5,test
0704b8de3ed6a833,9,test
07081da404ec15c2,4,train
070d666886c3484a,1,test
07114a9fa4f2a23d,0,train
0713584c56bdfa59,7,train
0717be3b78900a4f,9,test
0719b28580360c84,4,test
071cff90e0d45378,5,test
071f9f5a4e0f5224,8,test
0720823e3b079c46,0,test
072236e886a09f52,9,train
0736c5c6f3dd6bd4,0,test
073ede5fcfee636c,1,test
07431d3aacc9d9ad,3,train
07476a759ae959ae,6,train
0748b118728e8265,8,train
074967ce90d18342,7,test
0753a6d5cbcf3c82,5,train
075c6d5344267026,6,train
075ecc4e1f0ab36f,9,test
0768cfbabde470ca,2,train
076bc6be577d1c75,0,test
076fee8dc8a5b3a2,3,train
077106f4815f6fd0,7,test
077880d773e3707d,8,test
077cc01e59c041f6,7,val
0786e6bd22f0a104,3,train
078e4e2ca6ad0152,1,train
079abe7925ac7e09,0,test
07a88db2385b7b90,7,train
07c90885a0253f2c,3,test
07cbfea405d1ad61,7,test
07cfb1a390507334,4,test
07df9f60f090b978,8,test
07e2d3cfe3b32be2,0,test
07e39ac416e7b524,6,test
07e5f7d33ccb92cc,5,test
07e631abba7f6cdf,3,test
07ea7abddae83d94,4,train
07edcc1f8168af02,1,train
07f331db1298447c,4,test
07f668f70079fa07,7,test
07f74a96e6160d4a,7,train
0800cc095fb86600,4,train
08056eab4a7d1c45,0,test
0814eddd106017dc,7,train
081b40dc09121362,4,val
0824192c37f763a4,5,train
0825f8d0fc9f48d8,3,val
0827934982062dd8,7,train
0829247a5cb069aa,8,test
0829ba062decf840,5,test
082c69b97db9aa79,0,test
083dd267edb6dc1b,1,train
08509d1df3785549,6,test
0851fc9b23e0381f,2,test
0858bbb47034f854,0,test
085a16551b08a5b6,2,test
085a37230dc6bc7f,8,test
085d21449f40d232,0,train
08610e178293d813,8,train
08644bd2aa6e7ca7,7,test
0868cadd15640599,0,test
086fd8c143929474,8,test
0875c95cb5261277,6,test
087a85628eb79b9b,2,test
087df70095d44483,6,test
08873300db7a526c,1,test
089164b5457255cc,2,test
08963300e1d995b7,3,test
08a6c099838cb5d9,8,test
08a9a2817da0fd33,5,val
08b3430344f4e539,9,test
08b684846445e49f,1,test
08b7b322a1bc8cdc,7,test
08c01d40b0613f65,3,test
08c65679d6d41948,9,test
08d519f7739a2973,7,test
08e546ab023fd1cc,4,test
08e8269b78da0101,4,test
08ed6edb9501d0b1,5,test
08f0c58f0cba19ad,4,test
08f0edd9b9c84a86,6,test
08f66c88290e003b,6,val
08fe6ee3dd97e359,6,test
0900aa9e8a941439,2,train
09010d513d95445a,5,val
0902dd712236e9e4,1,train
09038792129f4ef7,4,train
09045fea85dd51b3,0,train
0904635c07228826,5,test
09064ea197bc1b8c,5,test
090c2b5d681d0030,6,test
090d16627efb120d,7,train
09161d9499dca61f,5,test
09162d8b1f054f00,9,test
09174fb6411b1822,1,train
0918869698fb3304,5,train
0918ffc410c23c94,4,test
0924c4747b029b33,4,train
0933c7b7196ff8a7,1,test
09355731139baded,9,test
093b050009f405f3,6,test
093edeb0bf937783,4,train
0942011fed75e015,0,test
09426a4e46daef26,1,test
0943220093417e15,1,train
094fbb4e86c97ee7,5,test
096002fa7b59bb2f,8,train
096500150d08aed5,5,test
0966abe231b9158a,2,test
096ee12025a44d69,7,train
09751295b18854f5,2,test
0977b8664f3f002d,5,test
098490c62486da1a,8,test
098feaebc3b6b5af,2,test
09907ef6cca33942,7,test
09911445eccd393f,4,test
099639c64b169397,0,test
099c91ae2fc2ee53,6,train
099f31f6d41b3a5f,1,test
09a57ebe2dd5bfec,6,test
09a70d76e3a1c687,7,train
09aaa28ff26ee827,3,test
09aaf45a62cb1786,3,test
09ac28b2abb7f4e6,0,train
09ad984393dd67f9,4,test
09ae9848c2df41bc,5,train
09b06c5ced155a15,4,train
09b2dde6ef480b57,7,test
09b4fa5ca24fe80e,3,train
09bae85875728b58,4,test
09bd5993a0c2044a,5,test
09cf29f2d12c1fa5,6,train
09e11861b18aebbc,8,train
09e6c12085a7990b,5,train
09edea5da836a059,3,train
09f847199ef75ccd,4,train
09fe498f5d745fad,2,train
09ffc2a1cd8fb615,9,train
0a0553904e2ca9b8,0,train
0a193700ba7f4f2c,6,test
0a1f5e096b1e9e9b,3,train
0a248e1fc27ddc77,4,train
0a28eb40ed1d3a66,5,val
0a332c4bcf24c66d,8,test
0a3b8d8b601c6bba,1,test
0a51f86b2b695423,0,test
0a5318ab316e826d,9,test
0a5369db10441fc3,4,val
0a54e03d0178f432,5,train
0a5858f5a5aa5c7e,7,val
0a5b9fbd455c13b3,2,test
0a5edd0173fd46aa,6,train
0a606f9a4b278a41,6,train
0a6183c42531b7be,3,test
0a62ac5d0ac8a59a,7,train
0a698ca85dc7919e,3,test
0a69feb84744020d,8,test
0a6ce92e2d5df42f,9,train
0a7300bc8e359248,1,test
0a765a8a5c857ebc,2,test
0a834c35d19da5c8,2,test
0a86c259e71fb204,1,test
0a88105b28772c02,2,test
0a9590ef395e4c94,3,test
0a98bf485f9e9354,0,test
0a9f5f335bce5518,6,test
0aa637d9191b751e,3,test
0aa72071694d6921,3,test
0aab4df566402ddd,4,test
0ab3450608a06ca5,1,train
0abab9f42eb1f55e,6,test
0ac19aa97ba25f55,6,val
0ac4f7be62fa8b19,8,train
0ac55a70f50735b1,9,train
0acf2b929f7ac662,5,train
0ad47bcca0f37ade,4,test
0ad70d27b4f9f30c,6,train
0ad733b2d290503e,6,train
0ae7b532715d1810,9,val
0ae97091d703f9cc,2,val
0af4d44e945d7bf8,1,test
0b02e4d346e4ed71,6,test
0b069f6f8008fcd5,0,test
0b17e931708cdb8d,3,test
0b1f8cebd4bea384,6,train
0b2103d9909ff218,5,train
0b221ca075645d54,6,train
0b2c441231d1774e,0,test
0b2d7fb1b9950a3d,4,test
0b386d71c305a138,8,train
0b3b5115dd9d85f0,7,train
0b43466ea8560ed4,0,test
0b450a14c96fed94,7,test
0b47cce6ba695a4b,0,test
0b4a419764c0cd86,2,test
0b4dbae5c7247c28,8,test
0b53e62364f8cc99,9,test
0b5872253599be35,8,train
0b59dbe807efdd5a,2,test
0b5a8b4f74b22ff1,6,train
0b60dc6f60058cde,2,train
0b61c7b92d9c67d9,5,val
0b62318ff5f132b0,3,train
0b62e8f5ce177d1f,8,test
0b665d67d92fbe88,6,val
0b70bb741adb9460,7,test
0b7338425af1da32,7,train
0b74b4156af89cc8,5,test
0b7aa2f157447786,3,test
0b86ee6bca32c610,5,test
0b89ff2fb8309db5,6,train
0b8a69eed42753ba,6,test
0b8be597cdc57efc,2,train
0b8f0cd236743422,3,test
0b901a84415c57e8,5,train
0b978018d524adee,3,test
0b98a925939e8851,7,test
0b9eed8a3f763947,1,test
0ba8991a5b5b6ba5,2,train
0bac09df73cbee1e,5,test
0badee0d43427a5b,1,test
0baf40dcd18ea15c,5,train
0bbc56e46d0f9a81,8,train
0bc50dc3db0a4688,1,train
0bc97362a96a31b2,8,train
0bde5cfd7ae30db4,7,train
0bdf8fb6ddd06409,8,test
0be1e8fa3956168a,4,train
0be620e61622e5f1,6,train
0be8871f2dce4f33,6,train
0bea17990d41ab26,6,test
0bed450ba4f10d84,1,test
0bf078bb1957163c,7,test
0bf5e1ac5f133119,3,test
0bfa7bded2bdfebc,9,test
0bfe122c575c89a1,9,test
0c094632daec9924,3,train
0c095b5cbe7b189c,4,test
0c0de586575546fe,1,test
0c15619849b89bc5,8,test
0c159d75f50ad96c,8,test
0c16a8562f2102f3,9,train
0c17eb7fef3c00ca,4,train
0c17f5fe983d0d16,9,train
0c18a0992828bb17,8,val
0c1dcac22d2def76,4,train
0c26aba3161a59b5,9,train
0c270e2cbb26559c,9,test
0c27d9d85a1d7a30,7,train
0c2eb5e2933976cf,1,train
0c334e7f4026889d,8,test
0c39e3df9c97d551,7,train
0c43987d4758049d,3,test
0c49722781c8abeb,3,test
0c4ed040dc01bd67,9,test
0c4efd3b58f4e1a5,2,train
0c52a6074f467a4b,4,test
0c53a77657d2353b,5,test
0c551ad688a7e4d3,0,test
0c55a4081d4cf7e6,8,test
0c57390f2d10716e,8,test
0c5e6df3dab7b493,4,test
0c5f75404ef69a43,5,test
0c64738fe3cfc695,4,test
0c6da091372ef96e,1,train
0c72285c008182e4,9,train
0c76bd152da30f56,8,test
0c7fa058a2370566,1,train
0c849b7d9df6d5a5,7,train
0c869831b8c96570,6,val
0c8bd92accd70b52,3,test
0c9348c2d954f702,4,test
0c971c2f23ed1300,4,train
0c9a59ab9a790f78,8,test
0c9d8bd5073d9526,9,train
0c9dd1baecfebdb7,2,test
0ca0edcab0098e8f,2,train
0ca8eb3797caabd2,7,val
0caa021ce4e66106,4,test
0cae49779a78b3d8,5,test
0cae54361b76dd9a,8,test
0cb00895d07218a9,1,test
0cb56e5a2ea6e839,0,test
0cbd802070c26bcb,2,test
0cc289d74f3bc6a7,0,train
0cc3d009685bfe84,3,test
0cc9af34c2a06858,3,test
0ccdd428625ad998,8,train
0ccf8916e2e2dfb0,8,test
0cd0a184ae332492,8,train
0cd3ddeedab69a54,4,train
0cd5f1accae33bac,9,test
0cd82fcc5975ee81,3,test
0cdad51446db89d9,4,test
0cdd62a7b06fa45f,5,train
0ce4c8bef290decd,2,test
0ceacce6b3035194,5,test
0cec876a23137e4a,2,train
0cf8be754d0e158a,4,test
0cf948b6a266295e,9,train
0d016bebead70ef8,3,val
0d094edc1b464ac1,0,test
0d0af5fbe827b582,4,test
0d0fa9a3c5059822,2,test
0d127300e1fd6668,6,test
0d1435ec8bba891b,0,val
0d17aa34071dae7c,7,train
0d1b6b4fb7a431b5,4,train
0d1dbad1835465ab,4,test
0d24f7a2f271dcd2,7,train
0d25895d09fcdd32,1,train
0d2ba0d0e87efc47,4,val
0d4c5733de5c131a,2,test
0d5421f7eccbc15f,3,train
0d5f8701679e91be,8,train
0d60112781b82583,7,test
0d612ba9e647117a,7,test
0d68e83847df36ce,1,train
0d6c0522f9218b3e,8,train
0d79ff3be04ae700,5,train
0d7b0cfce722ac00,9,test
0d7d70261964fb9f,0,test
0d864d13778f135c,7,test
0d87d9a0cf4dca81,5,train
0d8af074c02045c4,0,val
0d8f0e6442b14cf0,9,test
0d9a1f9bd81152e6,0,test
0d9d6ed22953671d,7,test
0da5024be8d9479b,5,test
0db463cbe4ae425d,6,test
0dbe94dd3a28a39c,5,train
0dc4d721dba2f83d,3,test
0dd3bbb5e0f814df,5,train
0dd7c8917910dbe7,0,train
0ddad3818462a9b3,1,val
0ddb7ef47bed97ac,3,val
0dddc39b89ec19c7,0,test
0de7a1c6f6d4c23e,5,test
0def98f15f1f67aa,1,test
0dfc305c1f2ae076,9,train
0e0159054d9425c2,7,test
0e01e1147658042d,5,test
0e0385914c798705,0,test
0e07d1b137369bee,9,test
0e0970ae84c28825,6,test
0e0e161622975f2e,9,test
0e16a1143fde3bb0,5,test
0e1a0f8172192182,6,val
0e20ade3ea7f6901,8,test
0e22afd1db92c509,7,test
0e236f80e785ce7b,9,train
0e26267ad3600dc4,8,train
0e26a753c56f4c68,6,train
0e26fd6685ff84c8,6,val
0e2c2f8bc7f822c6,4,test
0e2db665abbebfcd,4,train
0e3571948b0ac8af,0,test
0e3f39c3a330bbd1,4,test
0e47e6699a8d2edf,1,train
0e4e7a4f098d75dd,5,test
0e55f41da63b3f1f,3,test
0e59aeda1e39038a,0,train
0e5a5b541e527812,7,test
0e5f172c6230338c,3,test
0e62b985375e051f,6,train
0e67fe4d5f2431b0,2,test
0e7a00170f969a5e,3,val
0e817f5358e23931,9,test
0e8326feeb95851f,7,train
0e8a07285d441dd5,1,test
0e8b8b0dac1f892f,7,test
0e9498523c9d560a,0,test
0e95924426541b10,4,test
0e95b19a9d36e655,6,test
0e9b36fabf9d5be7,8,train
0ea6e89f825e898f,0,train
0eaff2053f84e7f0,6,test
0eb2dd17446f6991,3,test
0eb8442006972e54,7,train
0ebcdc3f800b6532,2,test
0ebf3fc64580c37d,4,test
0ecbc203e61541db,0,test
0ecd04d9bbb7bdbf,4,test
0ecf374bb4aaad54,2,test
0edc772e286ab67a,7,train
0edca3ef3b563e8b,7,test
0ee4d46bf9e18366,9,test
0ee5eedcc7b688d6,0,test
0ee6b5fd99791e97,8,train
0ee7c01b4cbdc9ab,9,test
0eed886f060c0da7,5,test
0ef04c8e2202a708,2,test
0efb23fd6890869c,2,test
0efb47f0138f3c45,1,train
0efd358d588ffd0e,8,test
0f0263cee2fdc223,3,train
0f02659210fe56f0,2,test
0f0528dc1c750263,5,test
0f14e418edeef9f8,1,train
0f18cb90db3238c3,6,train
0f26ab58739d15e9,2,test
0f2788989d17292f,6,train
0f39ff2b70f6e76f,4,train
0f3b4a0a4544710c,2,train
0f417322aa676bd6,1,train
0f4f925a1b9380e8,4,test
0f536db252f1b6a7,6,test
0f53ed27d5a97553,5,test
0f5d9f3d2e101a8a,8,test
0f60b8952a808d2e,9,test
0f6d7f1fc4c99703,7,test
0f92697d7a81435a,3,test
0f944828cc9a9c6b,5,train
0f9b00cc1a39de97,0,train
0f9ca61c92afbb75,7,train
0fa2e5f04e96598a,4,test
0fba501f316e0dd1,9,train
0fbaa386113aab4e,5,test
0fbd01f403c76783,0,test
0fc7160791dda6c9,7,test
0fc9265258e29021,8,train
0fcbf946db0c54bd,4,val
0fce00492d345645,5,test
0fd336093c4394fe,3,test
0fd725fbb7514510,1,test
0fd90e0c44fa3303,2,train
0fe4e8f754abde54,5,test
0fe9d75609b87f7b,8,test
0fef136a65a1ade3,1,test
0ff2474cf3f6a755,3,test
0ffe29c594780708,0,test
10023f52247ebe9c,1,train
100427f8688cf906,2,test
10045481e374bddf,4,test
100bcf8811bc9256,7,test
10110a991df87be6,5,test
10179c9428bb7646,6,test
101884028043b82c,3,train
102df8766d1f54ad,1,test
102fa6f814bda5c2,9,test
10325a480ec94e8b,8,train
1037c30a184c6a81,6,test
103a718934a49a18,8,train
1041a5d01c1cbdda,6,test
1046a9181499353f,6,test
104b6ba46efe0cee,5,test
104ce3fe24995acb,1,test
10508c4ed92f82b1,7,test
10578f687f690fe4,2,test
1058ae38db07ab76,4,test
106b632b7b54c368,7,train
107022a01819caf8,7,train
107061a991ca7b66,3,test
10736e74456e4fea,6,val
1073db668a183f03,2,test
108380127bd56bcc,3,train
1084a95e17947f65,9,train
108592f0ec199eb1,4,test
109051f793e58ef4,7,test
1099f7fdf25c7bde,4,test
109cc5016c0341db,8,train
10b27d763f5e3795,3,train
10b74223cf4d0ecb,6,train
10b7c23b538b539c,3,test
10bcbdf8875dd17e,2,test
10c1f2129005d584,1,train
10c4742ea42f857f,4,test
10cbcb1900cb87c0,6,train
10ea70e4c57ad779,4,test
10ec93541039879e,9,test
10eebf7809f101aa,7,train
10ef3434fb82d8da,0,test
10f654b2beba281e,2,test
10fa36f110858ad7,5,train
10ff0a2c9214523e,7,test
1107da5083c73c6b,8,test
110c0289312d3ae9,2,test
110f3ed7fb12cda5,2,train
11121f4bb0a96fb0,9,val
11181c3af47c5944,5,val
111d80a7fd4d8d53,1,val
11232bccb2ddbc7c,1,train
112824f40f147fb3,6,test
112c0d1affa74383,9,test
112dada9fb99b037,0,train
1131e51ab5f813e6,4,test
1140163da1d332a6,8,val
114ca34d2d1e934b,7,test
114d8a3989c3a582,3,test
1153e632e4a4c538,8,test
115410bc4eb51d5f,1,test
11596a763f2323b7,5,test
115b03cb710a29fa,6,test
115ed26a3da38b43,7,test
11623fbd8563721c,3,test
1162acce4f9ca2d3,2,train
11666cb5d6cbace1,5,test
1167e228fcbc411a,7,test
1172b64eca833cc9,8,train
1173244c5d5e746b,2,test
1181e48a205ea272,0,train
1187bb908e19b389,2,test
118fcbbf47c3bd40,3,train
1190e9a96a3e5d3d,8,test
1191286f90c0bdf9,4,test
11a227ab9a48fdb8,9,test
11a3ad251214df00,9,train
11b51fd7f8ab4c39,1,test
11b8ea1da0944f24,1,test
11beb1266f1d950b,8,train
11c4c92e19c458ab,7,test
11c6104b49d96b82,0,train
11c657f6986d286b,3,train
11cded36672d229d,1,test
11d6f10b72bb2a18,9,test
11ed4cce5587bbe3,9,train
11efef00baff3b83,6,test
11f12dc546f12c4e,3,test
11f479579dcfcaf9,2,train
11f4c560c5348955,1,test
11f6921e61e2815d,6,train
11fa7a017de1c7b7,6,train
11fc277abcab2f6f,0,train
11fc7ffeb06f7ce5,5,train
1201eb8d453696fe,9,test
12080ddee8ab9fc2,3,test
1212c9f88a3465c3,1,test
1213059c37b9ebb5,7,test
12144682d22228ca,3,test
1218dd467567bd4e,7,test
122a65cfbb2af8cc,4,test
1232aef8ebd3d0f9,6,test
12362cd7f5658954,1,val
12387bb291710597,0,test
1249e01dc274ce04,3,train
124ace96c578f553,6,test
124e0d93bc11dc5b,3,test
124ebb11885c64d0,1,test
12517afc7151d286,7,test
125192980d71801f,1,test
1251ff13a116f391,9,test
1256742b221c8a06,7,train
125b0e014c4c97be,0,test
125e0e9c556ebe91,4,test
1260ff47f1cabf4e,1,test
